x,y,species avg
7446.0,7446.0,0.12409788
7447.0,7447.0,0.048346005
7448.0,7448.0,0.6572264
7449.0,7449.0,0.1459163
7450.0,7450.0,0.09743989
7451.0,7451.0,0.41569573
7452.0,7452.0,0.3238569
7453.0,7453.0,0.17563722
7454.0,7454.0,0.40579402
7455.0,7455.0,0.597124
7456.0,7456.0,0.0062938617
7457.0,7457.0,0.44579673
7458.0,7458.0,0.010561278
7459.0,7459.0,0.15079366
7460.0,7460.0,0.14579779
7461.0,7461.0,0.38109487
7462.0,7462.0,0.3474361
7463.0,7463.0,0.47061643
7464.0,7464.0,0.48721504
7465.0,7465.0,0.07872258
7466.0,7466.0,0.31713817
7467.0,7467.0,0.05255561
7468.0,7468.0,0.049702425
7469.0,7469.0,0.07272655
7470.0,7470.0,0.30424547
7471.0,7471.0,0.37751117
7472.0,7472.0,0.2114339
7473.0,7473.0,0.009567549
7474.0,7474.0,0.50670165
7475.0,7475.0,0.50859547
7476.0,7476.0,0.29452357
7477.0,7477.0,0.26670057
7478.0,7478.0,0.098547906
7479.0,7479.0,0.025862843
7480.0,7480.0,0.3844803
7481.0,7481.0,0.2909687
7482.0,7482.0,0.32984158
7483.0,7483.0,0.3824663
7484.0,7484.0,0.35947987
7485.0,7485.0,0.4799178
7486.0,7486.0,0.092818655
7487.0,7487.0,0.10926328
7488.0,7488.0,0.078517824
7489.0,7489.0,0.42965847
7490.0,7490.0,0.44967178
7491.0,7491.0,0.5638657
7492.0,7492.0,0.24985853
7493.0,7493.0,0.34842482
7494.0,7494.0,0.016009646
7495.0,7495.0,0.07315592
7496.0,7496.0,0.011820112
7497.0,7497.0,0.66790485
7498.0,7498.0,0.34010786
7499.0,7499.0,0.49536535
7500.0,7500.0,0.48763222
7501.0,7501.0,0.32533234
7502.0,7502.0,0.54766035
7503.0,7503.0,0.51019424
7504.0,7504.0,0.49040306
7505.0,7505.0,0.4413724
7506.0,7506.0,0.35111094
7507.0,7507.0,0.63563704
7508.0,7508.0,0.7146055
7509.0,7509.0,0.4924913
7510.0,7510.0,0.2791693
7511.0,7511.0,0.111085
7512.0,7512.0,0.0148055935
7513.0,7513.0,0.52401674
7514.0,7514.0,0.4683852
7515.0,7515.0,0.62777895
7516.0,7516.0,0.4483127
7517.0,7517.0,0.47530538
7518.0,7518.0,0.45451882
7519.0,7519.0,0.24560529
7520.0,7520.0,0.5723301
7521.0,7521.0,0.23969014
7522.0,7522.0,0.5320276
7523.0,7523.0,0.15955555
7524.0,7524.0,0.4540213
7525.0,7525.0,0.42626584
7526.0,7526.0,0.008244297
7527.0,7527.0,0.26009515
7528.0,7528.0,0.25820252
7529.0,7529.0,0.12696376
7530.0,7530.0,0.2359927
7531.0,7531.0,0.020723052
7532.0,7532.0,0.51197964
7533.0,7533.0,0.5630816
7534.0,7534.0,0.07608613
7535.0,7535.0,0.39186788
7536.0,7536.0,0.11309554
7537.0,7537.0,0.29830426
7538.0,7538.0,0.4464034
7539.0,7539.0,0.051164575
7540.0,7540.0,0.29828894
7541.0,7541.0,0.02271575
7542.0,7542.0,0.36001185
7543.0,7543.0,0.37938854
7544.0,7544.0,0.667085
7545.0,7545.0,0.41179422
7546.0,7546.0,0.11529192
7547.0,7547.0,0.28535977
7548.0,7548.0,0.60824263
7549.0,7549.0,0.031703297
7550.0,7550.0,0.39115372
7551.0,7551.0,0.11468348
7552.0,7552.0,0.70723516
7553.0,7553.0,0.3729207
7554.0,7554.0,0.14490503
7555.0,7555.0,0.275965
7556.0,7556.0,0.15170258
7557.0,7557.0,0.010890885
7558.0,7558.0,0.5206243
7559.0,7559.0,0.35705647
7560.0,7560.0,0.008323192
7561.0,7561.0,0.5439179
7562.0,7562.0,0.58043224
7563.0,7563.0,0.27211386
7564.0,7564.0,0.12480392
7565.0,7565.0,0.23008049
7566.0,7566.0,0.21567406
7567.0,7567.0,0.33566442
7568.0,7568.0,0.07677908
7569.0,7569.0,0.41626504
7570.0,7570.0,0.20960614
7571.0,7571.0,0.59841466
7572.0,7572.0,0.080845535
7573.0,7573.0,0.19368598
7574.0,7574.0,0.6205742
7575.0,7575.0,0.32732728
7576.0,7576.0,0.41062987
7577.0,7577.0,0.41848394
7578.0,7578.0,0.11288361
7579.0,7579.0,0.43674496
7580.0,7580.0,0.6108288
7581.0,7581.0,0.40324345
7582.0,7582.0,0.24176747
7583.0,7583.0,0.2313184
7584.0,7584.0,0.21859175
7585.0,7585.0,0.13050781
7586.0,7586.0,0.5126678
7587.0,7587.0,0.43051076
7588.0,7588.0,0.17778814
7589.0,7589.0,0.4135871
7590.0,7590.0,0.022012692
7591.0,7591.0,0.6963991
7592.0,7592.0,0.16584729
7593.0,7593.0,0.61579275
7594.0,7594.0,0.09814586
7595.0,7595.0,0.31110042
7596.0,7596.0,0.4382548
7597.0,7597.0,0.4013348
7598.0,7598.0,0.39393958
7599.0,7599.0,0.29272497
7600.0,7600.0,0.4332208
7601.0,7601.0,0.06476553
7602.0,7602.0,0.05508373
7603.0,7603.0,0.54424304
7604.0,7604.0,0.45755902
7605.0,7605.0,0.44478023
7606.0,7606.0,0.1659092
7607.0,7607.0,0.26044595
7608.0,7608.0,0.07719001
7609.0,7609.0,0.1510029
7610.0,7610.0,0.6163297
7611.0,7611.0,0.6131537
7612.0,7612.0,0.031946927
7613.0,7613.0,0.25044864
7614.0,7614.0,0.5264505
7615.0,7615.0,0.101834685
7616.0,7616.0,0.4043866
7617.0,7617.0,0.3468475
7618.0,7618.0,0.16021085
7619.0,7619.0,0.31779063
7620.0,7620.0,0.15979512
7621.0,7621.0,0.5785962
7622.0,7622.0,0.355976
7623.0,7623.0,0.020527812
7624.0,7624.0,0.112220205
7625.0,7625.0,0.13024652
7626.0,7626.0,0.535718
7627.0,7627.0,0.73703074
7628.0,7628.0,0.34125146
7629.0,7629.0,0.23861416
7630.0,7630.0,0.07767502
7631.0,7631.0,0.011201748
7632.0,7632.0,0.5273668
7633.0,7633.0,0.006567588
7634.0,7634.0,0.5444346
7635.0,7635.0,0.08434157
7636.0,7636.0,0.11623204
7637.0,7637.0,0.12129935
7638.0,7638.0,0.5691881
7639.0,7639.0,0.62468255
7640.0,7640.0,0.42075264
7641.0,7641.0,0.39577162
7642.0,7642.0,0.44325256
7643.0,7643.0,0.13079965
7644.0,7644.0,0.10873636
7645.0,7645.0,0.03175585
7646.0,7646.0,0.6717219
7647.0,7647.0,0.588466
7648.0,7648.0,0.70346767
7649.0,7649.0,0.4188343
7650.0,7650.0,0.16162516
7651.0,7651.0,0.56510895
7652.0,7652.0,0.47910395
7653.0,7653.0,0.3671605
7654.0,7654.0,0.57455695
7655.0,7655.0,0.4000337
7656.0,7656.0,0.15235974
7657.0,7657.0,0.60169744
7658.0,7658.0,0.2250693
7659.0,7659.0,0.024578644
7660.0,7660.0,0.4321301
7661.0,7661.0,0.03399914
7662.0,7662.0,0.55468726
7663.0,7663.0,0.53178114
7664.0,7664.0,0.43569532
7665.0,7665.0,0.14706141
7666.0,7666.0,0.5469889
7667.0,7667.0,0.43208936
7668.0,7668.0,0.12833
7669.0,7669.0,0.31291905
7670.0,7670.0,0.04898428
7671.0,7671.0,0.47853535
7672.0,7672.0,0.09497584
7673.0,7673.0,0.6112279
7674.0,7674.0,0.47160307
7675.0,7675.0,0.07765221
7676.0,7676.0,0.5452673
7677.0,7677.0,0.3538336
7678.0,7678.0,0.38954487
7679.0,7679.0,0.20106718
7680.0,7680.0,0.3709101
7681.0,7681.0,0.26989973
7682.0,7682.0,0.43338677
7683.0,7683.0,0.35267496
7684.0,7684.0,0.49899688
7685.0,7685.0,0.012586237
7686.0,7686.0,0.18398768
7687.0,7687.0,0.010484436
7688.0,7688.0,0.19336715
7689.0,7689.0,0.008517441
7690.0,7690.0,0.42090842
7691.0,7691.0,0.5983315
7692.0,7692.0,0.026248118
7693.0,7693.0,0.38011464
7694.0,7694.0,0.13458401
7695.0,7695.0,0.04935094
7696.0,7696.0,0.5492384
7697.0,7697.0,0.45036146
7698.0,7698.0,0.31260106
7699.0,7699.0,0.0589428
7700.0,7700.0,0.03624186
7701.0,7701.0,0.6398097
7702.0,7702.0,0.23249443
7703.0,7703.0,0.71952266
7704.0,7704.0,0.19195718
7705.0,7705.0,0.032919627
7706.0,7706.0,0.45598072
7707.0,7707.0,0.07681881
7708.0,7708.0,0.06579234
7709.0,7709.0,0.132497
7710.0,7710.0,0.1776123
7711.0,7711.0,0.07781871
7712.0,7712.0,0.11017265
7713.0,7713.0,0.0050212317
7714.0,7714.0,0.5415091
7715.0,7715.0,0.56806
7716.0,7716.0,0.4083969
7717.0,7717.0,0.32622907
7718.0,7718.0,0.48233646
7719.0,7719.0,0.40992483
7720.0,7720.0,0.16966991
7721.0,7721.0,0.13945886
7722.0,7722.0,0.65247744
7723.0,7723.0,0.024007298
7724.0,7724.0,0.25651202
7725.0,7725.0,0.3322072
7726.0,7726.0,0.04726692
7727.0,7727.0,0.09883679
7728.0,7728.0,0.13926232
7729.0,7729.0,0.4562384
7730.0,7730.0,0.32384807
7731.0,7731.0,0.048584457
7732.0,7732.0,0.42520434
7733.0,7733.0,0.03085815
7734.0,7734.0,0.63557845
7735.0,7735.0,0.002780616
7736.0,7736.0,0.0075096632
7737.0,7737.0,0.61959714
7738.0,7738.0,0.27661172
7739.0,7739.0,0.5657771
7740.0,7740.0,0.57701606
7741.0,7741.0,0.17637858
7742.0,7742.0,0.2732652
7743.0,7743.0,0.13776134
7744.0,7744.0,0.23695432
7745.0,7745.0,0.0569451
7746.0,7746.0,0.42599794
7747.0,7747.0,0.006424544
7748.0,7748.0,0.2762459
7749.0,7749.0,0.01627625
7750.0,7750.0,0.53933936
7751.0,7751.0,0.11879289
7752.0,7752.0,0.034694318
7753.0,7753.0,0.5852457
7754.0,7754.0,0.26175168
7755.0,7755.0,0.46774444
7756.0,7756.0,0.35399482
7757.0,7757.0,0.01383653
7758.0,7758.0,0.6777515
7759.0,7759.0,0.4898928
7760.0,7760.0,0.26479948
7761.0,7761.0,0.0623437
7762.0,7762.0,0.35512123
7763.0,7763.0,0.5642755
7764.0,7764.0,0.019353848
7765.0,7765.0,0.07388216
7766.0,7766.0,0.009067756
7767.0,7767.0,0.56150436
7768.0,7768.0,0.5588628
7769.0,7769.0,0.38740027
7770.0,7770.0,0.009879817
7771.0,7771.0,0.20250931
7772.0,7772.0,0.17268398
7773.0,7773.0,0.007994963
7774.0,7774.0,0.41685766
7775.0,7775.0,0.25226584
7776.0,7776.0,0.052290723
7777.0,7777.0,0.5112164
7778.0,7778.0,0.008899448
7779.0,7779.0,0.4456851
7780.0,7780.0,0.60206825
7781.0,7781.0,0.10691744
7782.0,7782.0,0.27751166
7783.0,7783.0,0.25581783
7784.0,7784.0,0.42995042
7785.0,7785.0,0.51141477
7786.0,7786.0,0.6121766
7787.0,7787.0,0.06494776
7788.0,7788.0,0.1635663
7789.0,7789.0,0.3678538
7790.0,7790.0,0.2786606
7791.0,7791.0,0.2593454
7792.0,7792.0,0.06926637
7793.0,7793.0,0.2537729
7794.0,7794.0,0.13421167
7795.0,7795.0,0.0057992595
7796.0,7796.0,0.74069834
7797.0,7797.0,0.49294224
7798.0,7798.0,0.67105365
7799.0,7799.0,0.52544487
7800.0,7800.0,0.40323117
7801.0,7801.0,0.44145858
7802.0,7802.0,0.48846975
7803.0,7803.0,0.1632119
7804.0,7804.0,0.013965786
7805.0,7805.0,0.53341603
7806.0,7806.0,0.082856245
7807.0,7807.0,0.017707452
7808.0,7808.0,0.6352236
7809.0,7809.0,0.10508846
7810.0,7810.0,0.25941193
7811.0,7811.0,0.36827996
7812.0,7812.0,0.42560747
7813.0,7813.0,0.12320789
7814.0,7814.0,0.5581606
7815.0,7815.0,0.2501964
7816.0,7816.0,0.20660877
7817.0,7817.0,0.12165819
7818.0,7818.0,0.11759984
7819.0,7819.0,0.17843731
7820.0,7820.0,0.01177481
7821.0,7821.0,0.028219061
7822.0,7822.0,0.49742687
7823.0,7823.0,0.004997435
7824.0,7824.0,0.0075461785
7825.0,7825.0,0.6673385
7826.0,7826.0,0.4873524
7827.0,7827.0,0.5872744
7828.0,7828.0,0.36111274
7829.0,7829.0,0.007177296
7830.0,7830.0,0.2207526
7831.0,7831.0,0.41198978
7832.0,7832.0,0.42193323
7833.0,7833.0,0.23533373
7834.0,7834.0,0.6651169
7835.0,7835.0,0.10972552
7836.0,7836.0,0.03226882
7837.0,7837.0,0.0667274
7838.0,7838.0,0.0131803835
7839.0,7839.0,0.073026225
7840.0,7840.0,0.50790036
7841.0,7841.0,0.6533861
7842.0,7842.0,0.017321352
7843.0,7843.0,0.3740066
7844.0,7844.0,0.5723851
7845.0,7845.0,0.3265039
7846.0,7846.0,0.47280383
7847.0,7847.0,0.29409465
7848.0,7848.0,0.04956663
7849.0,7849.0,0.36460647
7850.0,7850.0,0.5461376
7851.0,7851.0,0.2573292
7852.0,7852.0,0.007992939
7853.0,7853.0,0.10063696
7854.0,7854.0,0.33615044
7855.0,7855.0,0.52947265
7856.0,7856.0,0.44066268
7857.0,7857.0,0.3824414
7858.0,7858.0,0.11476243
7859.0,7859.0,0.09693328
7860.0,7860.0,0.4777295
7861.0,7861.0,0.6038584
7862.0,7862.0,0.065634385
7863.0,7863.0,0.09940819
7864.0,7864.0,0.3296725
7865.0,7865.0,0.24667619
7866.0,7866.0,0.030619295
7867.0,7867.0,0.6130577
7868.0,7868.0,0.020219963
7869.0,7869.0,0.06055844
7870.0,7870.0,0.49825513
7871.0,7871.0,0.51711625
7872.0,7872.0,0.5114052
7873.0,7873.0,0.07212785
7874.0,7874.0,0.011500952
7875.0,7875.0,0.38210586
7876.0,7876.0,0.015447848
7877.0,7877.0,0.13866767
7878.0,7878.0,0.24435648
7879.0,7879.0,0.23889779
7880.0,7880.0,0.029858703
7881.0,7881.0,0.6074052
7882.0,7882.0,0.31053448
7883.0,7883.0,0.19357033
7884.0,7884.0,0.07870349
7885.0,7885.0,0.32228976
7886.0,7886.0,0.49631408
7887.0,7887.0,0.5540388
7888.0,7888.0,0.0071661957
7889.0,7889.0,0.21156532
7890.0,7890.0,0.02686514
7891.0,7891.0,0.007829569
7892.0,7892.0,0.3096768
7893.0,7893.0,0.5745226
7894.0,7894.0,0.54482967
7895.0,7895.0,0.30432767
7896.0,7896.0,0.15839103
7897.0,7897.0,0.48794347
7898.0,7898.0,0.2452214
7899.0,7899.0,0.0972191
7900.0,7900.0,0.078983314
7901.0,7901.0,0.009728088
7902.0,7902.0,0.381665
7903.0,7903.0,0.55111295
7904.0,7904.0,0.4605058
7905.0,7905.0,0.007343406
7906.0,7906.0,0.28426397
7907.0,7907.0,0.13636939
7908.0,7908.0,0.30879125
7909.0,7909.0,0.4017829
7910.0,7910.0,0.029282417
7911.0,7911.0,0.10590622
7912.0,7912.0,0.45335668
7913.0,7913.0,0.05707161
7914.0,7914.0,0.5088903
7915.0,7915.0,0.26623836
7916.0,7916.0,0.25739866
7917.0,7917.0,0.06764564
7918.0,7918.0,0.4931654
7919.0,7919.0,0.11631926
7920.0,7920.0,0.044506293
7921.0,7921.0,0.0355558
7922.0,7922.0,0.37980634
7923.0,7923.0,0.547152
7924.0,7924.0,0.5304736
7925.0,7925.0,0.439734
7926.0,7926.0,0.5411825
7927.0,7927.0,0.37369373
7928.0,7928.0,0.0039787036
7929.0,7929.0,0.003359396
7930.0,7930.0,0.5775315
7931.0,7931.0,0.32249764
7932.0,7932.0,0.3012114
7933.0,7933.0,0.59797037
7934.0,7934.0,0.004836558
7935.0,7935.0,0.35363162
7936.0,7936.0,0.6972532
7937.0,7937.0,0.1264309
7938.0,7938.0,0.2925816
7939.0,7939.0,0.1279313
7940.0,7940.0,0.44996578
7941.0,7941.0,0.34216118
7942.0,7942.0,0.030447895
7943.0,7943.0,0.5793132
7944.0,7944.0,0.4121849
7945.0,7945.0,0.41400227
7946.0,7946.0,0.007849469
7947.0,7947.0,0.16750847
7948.0,7948.0,0.60255194
7949.0,7949.0,0.365341
7950.0,7950.0,0.1623747
7951.0,7951.0,0.43373877
7952.0,7952.0,0.28413656
7953.0,7953.0,0.01909779
7954.0,7954.0,0.27611524
7955.0,7955.0,0.36012784
7956.0,7956.0,0.5793001
7957.0,7957.0,0.5083026
7958.0,7958.0,0.47940117
7959.0,7959.0,0.12561382
7960.0,7960.0,0.37404642
7961.0,7961.0,0.33551082
7962.0,7962.0,0.5732395
7963.0,7963.0,0.44341993
7964.0,7964.0,0.11564793
7965.0,7965.0,0.15227516
7966.0,7966.0,0.28798297
7967.0,7967.0,0.2841081
7968.0,7968.0,0.41694713
7969.0,7969.0,0.38297126
7970.0,7970.0,0.18192974
7971.0,7971.0,0.4534031
7972.0,7972.0,0.3689035
7973.0,7973.0,0.36149213
7974.0,7974.0,0.305783
7975.0,7975.0,0.39824706
7976.0,7976.0,0.35104525
7977.0,7977.0,0.16550945
7978.0,7978.0,0.61353743
7979.0,7979.0,0.12716348
7980.0,7980.0,0.5157474
7981.0,7981.0,0.5098433
7982.0,7982.0,0.027790606
7983.0,7983.0,0.36763492
7984.0,7984.0,0.41631833
7985.0,7985.0,0.19823788
7986.0,7986.0,0.19085483
7987.0,7987.0,0.045392785
7988.0,7988.0,0.20109914
7989.0,7989.0,0.45610544
7990.0,7990.0,0.10169884
7991.0,7991.0,0.4121888
7992.0,7992.0,0.36337283
7993.0,7993.0,0.009134177
7994.0,7994.0,0.16697963
7995.0,7995.0,0.10992931
7996.0,7996.0,0.14300223
7997.0,7997.0,0.24887736
7998.0,7998.0,0.13616715
7999.0,7999.0,0.6153359
8000.0,8000.0,0.029787047
8001.0,8001.0,0.44296584
8002.0,8002.0,0.5779671
8003.0,8003.0,0.4130608
8004.0,8004.0,0.5845492
8005.0,8005.0,0.11986374
8006.0,8006.0,0.03583826
8007.0,8007.0,0.48064637
8008.0,8008.0,0.117270924
8009.0,8009.0,0.014416153
8010.0,8010.0,0.03629499
8011.0,8011.0,0.4605472
8012.0,8012.0,0.0061778757
8013.0,8013.0,0.19850104
8014.0,8014.0,0.25050595
8015.0,8015.0,0.23665215
8016.0,8016.0,0.42005765
8017.0,8017.0,0.12549064
8018.0,8018.0,0.5225003
8019.0,8019.0,0.59550637
8020.0,8020.0,0.12131536
8021.0,8021.0,0.3313804
8022.0,8022.0,0.21506114
8023.0,8023.0,0.52347946
8024.0,8024.0,0.020980978
8025.0,8025.0,0.24097371
8026.0,8026.0,0.5865211
8027.0,8027.0,0.0070999786
8028.0,8028.0,0.009581423
8029.0,8029.0,0.0055971392
8030.0,8030.0,0.51353186
8031.0,8031.0,0.03476592
8032.0,8032.0,0.045775928
8033.0,8033.0,0.21482871
8034.0,8034.0,0.11035639
8035.0,8035.0,0.18389069
8036.0,8036.0,0.061554328
8037.0,8037.0,0.28923088
8038.0,8038.0,0.040167768
8039.0,8039.0,0.05555064
8040.0,8040.0,0.33849126
8041.0,8041.0,0.05512451
8042.0,8042.0,0.02058924
8043.0,8043.0,0.4250618
8044.0,8044.0,0.121799104
8045.0,8045.0,0.009460844
8046.0,8046.0,0.40682396
8047.0,8047.0,0.54587615
8048.0,8048.0,0.6419851
8049.0,8049.0,0.626758
8050.0,8050.0,0.36189383
8051.0,8051.0,0.57284623
8052.0,8052.0,0.5760032
8053.0,8053.0,0.012934096
8054.0,8054.0,0.09319973
8055.0,8055.0,0.46371374
8056.0,8056.0,0.03919435
8057.0,8057.0,0.45077112
8058.0,8058.0,0.093457825
8059.0,8059.0,0.69285345
8060.0,8060.0,0.051918365
8061.0,8061.0,0.5213849
8062.0,8062.0,0.06964266
8063.0,8063.0,0.25943783
8064.0,8064.0,0.48347205
8065.0,8065.0,0.58794034
8066.0,8066.0,0.1821158
8067.0,8067.0,0.120851316
8068.0,8068.0,0.52064186
8069.0,8069.0,0.54670656
8070.0,8070.0,0.018307518
8071.0,8071.0,0.11788372
8072.0,8072.0,0.019698068
8073.0,8073.0,0.49247172
8074.0,8074.0,0.6467326
8075.0,8075.0,0.07835325
8076.0,8076.0,0.018779598
8077.0,8077.0,0.38414857
8078.0,8078.0,0.12501341
8079.0,8079.0,0.0041178344
8080.0,8080.0,0.020166997
8081.0,8081.0,0.15763906
8082.0,8082.0,0.5120331
8083.0,8083.0,0.008102434
8084.0,8084.0,0.5245665
8085.0,8085.0,0.017585797
8086.0,8086.0,0.16426007
8087.0,8087.0,0.49700224
8088.0,8088.0,0.59144056
8089.0,8089.0,0.011568264
8090.0,8090.0,0.30601215
8091.0,8091.0,0.12790087
8092.0,8092.0,0.23454937
8093.0,8093.0,0.11268028
8094.0,8094.0,0.27946413
8095.0,8095.0,0.06660883
8096.0,8096.0,0.20289402
8097.0,8097.0,0.012301888
8098.0,8098.0,0.2686725
8099.0,8099.0,0.05085593
8100.0,8100.0,0.13267559
8101.0,8101.0,0.0107122995
8102.0,8102.0,0.13114136
8103.0,8103.0,0.29804286
8104.0,8104.0,0.15805544
8105.0,8105.0,0.6553096
8106.0,8106.0,0.3582211
8107.0,8107.0,0.26959488
8108.0,8108.0,0.582631
8109.0,8109.0,0.08388008
8110.0,8110.0,0.3496978
8111.0,8111.0,0.14544761
8112.0,8112.0,0.1273183
8113.0,8113.0,0.16026992
8114.0,8114.0,0.36999005
8115.0,8115.0,0.260261
8116.0,8116.0,0.04194822
8117.0,8117.0,0.13729236
8118.0,8118.0,0.21218236
8119.0,8119.0,0.08638236
8120.0,8120.0,0.44574264
8121.0,8121.0,0.16836816
8122.0,8122.0,0.13841514
8123.0,8123.0,0.5077733
8124.0,8124.0,0.15652482
8125.0,8125.0,0.41536137
8126.0,8126.0,0.43057144
8127.0,8127.0,0.07334879
8128.0,8128.0,0.29709604
8129.0,8129.0,0.18794191
8130.0,8130.0,0.34420308
8131.0,8131.0,0.12095818
8132.0,8132.0,0.058130186
8133.0,8133.0,0.61331064
8134.0,8134.0,0.5764072
8135.0,8135.0,0.4063041
8136.0,8136.0,0.3737399
8137.0,8137.0,0.51753193
8138.0,8138.0,0.29933232
8139.0,8139.0,0.32253262
8140.0,8140.0,0.37513605
8141.0,8141.0,0.51246476
8142.0,8142.0,0.5180027
8143.0,8143.0,0.3144622
8144.0,8144.0,0.09395474
8145.0,8145.0,0.40565124
8146.0,8146.0,0.20898737
8147.0,8147.0,0.4919024
8148.0,8148.0,0.51883733
8149.0,8149.0,0.042325974
8150.0,8150.0,0.37873158
8151.0,8151.0,0.03672668
8152.0,8152.0,0.6046584
8153.0,8153.0,0.10176878
8154.0,8154.0,0.01934688
8155.0,8155.0,0.0041752495
8156.0,8156.0,0.65701425
8157.0,8157.0,0.30476573
8158.0,8158.0,0.1054877
8159.0,8159.0,0.012936428
8160.0,8160.0,0.6311598
8161.0,8161.0,0.30160144
8162.0,8162.0,0.005705302
8163.0,8163.0,0.092362724
8164.0,8164.0,0.2920122
8165.0,8165.0,0.5947242
8166.0,8166.0,0.02101132
8167.0,8167.0,0.6442138
8168.0,8168.0,0.20921153
8169.0,8169.0,0.53479457
8170.0,8170.0,0.28557786
8171.0,8171.0,0.3862431
8172.0,8172.0,0.37796837
8173.0,8173.0,0.32378176
8174.0,8174.0,0.5754156
8175.0,8175.0,0.28840476
8176.0,8176.0,0.03681526
8177.0,8177.0,0.15717459
8178.0,8178.0,0.073310666
8179.0,8179.0,0.38298768
8180.0,8180.0,0.48615533
8181.0,8181.0,0.41818857
8182.0,8182.0,0.52560323
8183.0,8183.0,0.2342897
8184.0,8184.0,0.4153174
8185.0,8185.0,0.46842316
8186.0,8186.0,0.54251975
8187.0,8187.0,0.6131531
8188.0,8188.0,0.58089113
8189.0,8189.0,0.5525018
8190.0,8190.0,0.0050793737
8191.0,8191.0,0.451559
8192.0,8192.0,0.14043887
8193.0,8193.0,0.0037236188
8194.0,8194.0,0.6056289
8195.0,8195.0,0.5006207
8196.0,8196.0,0.32351816
8197.0,8197.0,0.52279276
8198.0,8198.0,0.05957205
8199.0,8199.0,0.17398089
8200.0,8200.0,0.52131593
8201.0,8201.0,0.71410865
8202.0,8202.0,0.51267433
8203.0,8203.0,0.41447636
8204.0,8204.0,0.31059173
8205.0,8205.0,0.6126278
8206.0,8206.0,0.20158017
8207.0,8207.0,0.5441622
8208.0,8208.0,0.09712614
8209.0,8209.0,0.33593744
8210.0,8210.0,0.17367198
8211.0,8211.0,0.6589874
8212.0,8212.0,0.07769383
8213.0,8213.0,0.37154076
8214.0,8214.0,0.5857232
8215.0,8215.0,0.14849061
8216.0,8216.0,0.27307737
8217.0,8217.0,0.37555894
8218.0,8218.0,0.008134688
8219.0,8219.0,0.08636646
8220.0,8220.0,0.15242933
8221.0,8221.0,0.13230978
8222.0,8222.0,0.13650571
8223.0,8223.0,0.23032229
8224.0,8224.0,0.09315191
8225.0,8225.0,0.5078194
8226.0,8226.0,0.27887014
8227.0,8227.0,0.031098254
8228.0,8228.0,0.26069978
8229.0,8229.0,0.010106127
8230.0,8230.0,0.078122795
8231.0,8231.0,0.116124325
8232.0,8232.0,0.3525043
8233.0,8233.0,0.020811513
8234.0,8234.0,0.3497652
8235.0,8235.0,0.26046777
8236.0,8236.0,0.075452
8237.0,8237.0,0.15344864
8238.0,8238.0,0.53123397
8239.0,8239.0,0.18809208
8240.0,8240.0,0.4865243
8241.0,8241.0,0.47053277
8242.0,8242.0,0.3508453
8243.0,8243.0,0.04535233
8244.0,8244.0,0.3582601
8245.0,8245.0,0.37471968
8246.0,8246.0,0.0077783186
8247.0,8247.0,0.45942023
8248.0,8248.0,0.45039427
8249.0,8249.0,0.57846195
8250.0,8250.0,0.03419515
8251.0,8251.0,0.07010195
8252.0,8252.0,0.44998875
8253.0,8253.0,0.44579062
8254.0,8254.0,0.0016838231
8255.0,8255.0,0.51677763
8256.0,8256.0,0.15423074
8257.0,8257.0,0.27693665
8258.0,8258.0,0.14734687
8259.0,8259.0,0.2965689
8260.0,8260.0,0.54874
8261.0,8261.0,0.5645509
8262.0,8262.0,0.2871376
8263.0,8263.0,0.32428023
8264.0,8264.0,0.004051129
8265.0,8265.0,0.32585546
8266.0,8266.0,0.606245
8267.0,8267.0,0.3813106
8268.0,8268.0,0.4949284
8269.0,8269.0,0.5854467
8270.0,8270.0,0.51279795
8271.0,8271.0,0.31712714
8272.0,8272.0,0.09760798
8273.0,8273.0,0.53535724
8274.0,8274.0,0.25478154
8275.0,8275.0,0.20843987
8276.0,8276.0,0.14651881
8277.0,8277.0,0.41764235
8278.0,8278.0,0.24607405
8279.0,8279.0,0.5564827
8280.0,8280.0,0.64344794
8281.0,8281.0,0.044124953
8282.0,8282.0,0.621732
8283.0,8283.0,0.6116245
8284.0,8284.0,0.007688761
8285.0,8285.0,0.0059016985
8286.0,8286.0,0.5291868
8287.0,8287.0,0.4296383
8288.0,8288.0,0.30951932
8289.0,8289.0,0.048570905
8290.0,8290.0,0.28611267
8291.0,8291.0,0.0111295255
8292.0,8292.0,0.25308672
8293.0,8293.0,0.5374431
8294.0,8294.0,0.40020475
8295.0,8295.0,0.33053216
8296.0,8296.0,0.003362707
8297.0,8297.0,0.33463585
8298.0,8298.0,0.11022982
8299.0,8299.0,0.018293964
8300.0,8300.0,0.33071795
8301.0,8301.0,0.17421341
8302.0,8302.0,0.048227184
8303.0,8303.0,0.6819357
8304.0,8304.0,0.2200212
8305.0,8305.0,0.5875868
8306.0,8306.0,0.2267509
8307.0,8307.0,0.6334051
8308.0,8308.0,0.45909318
8309.0,8309.0,0.45129403
8310.0,8310.0,0.5296299
8311.0,8311.0,0.38335016
8312.0,8312.0,0.023704756
8313.0,8313.0,0.37147394
8314.0,8314.0,0.4830951
8315.0,8315.0,0.33769187
8316.0,8316.0,0.46680176
8317.0,8317.0,0.36344898
8318.0,8318.0,0.25073156
8319.0,8319.0,0.32482934
