x,y,species median
7387.0,7387.0,0.39053094
7388.0,7388.0,0.5020437
7389.0,7389.0,0.17224072
7390.0,7390.0,0.058663357
7391.0,7391.0,0.37729967
7392.0,7392.0,0.18758614
7393.0,7393.0,0.12591785
7394.0,7394.0,0.48289904
7395.0,7395.0,0.06759416
7396.0,7396.0,0.26253384
7397.0,7397.0,0.11134806
7398.0,7398.0,0.46663314
7399.0,7399.0,0.3530606
7400.0,7400.0,0.73102015
7401.0,7401.0,0.35021242
7402.0,7402.0,0.19496988
7403.0,7403.0,0.0900657
7404.0,7404.0,0.5693782
7405.0,7405.0,0.47903648
7406.0,7406.0,0.5817463
7407.0,7407.0,0.016992493
7408.0,7408.0,0.14014845
7409.0,7409.0,0.605739
7410.0,7410.0,0.32171744
7411.0,7411.0,0.6027967
7412.0,7412.0,0.3968346
7413.0,7413.0,0.010468053
7414.0,7414.0,0.3586546
7415.0,7415.0,0.07032227
7416.0,7416.0,0.365702
7417.0,7417.0,0.009798451
7418.0,7418.0,0.47951344
7419.0,7419.0,0.2496485
7420.0,7420.0,0.106142186
7421.0,7421.0,0.3662598
7422.0,7422.0,0.026450435
7423.0,7423.0,0.004596474
7424.0,7424.0,0.18240629
7425.0,7425.0,0.5440057
7426.0,7426.0,0.56097466
7427.0,7427.0,0.14931002
7428.0,7428.0,0.14092447
7429.0,7429.0,0.0046507353
7430.0,7430.0,0.595353
7431.0,7431.0,0.4236426
7432.0,7432.0,0.24290642
7433.0,7433.0,0.13279834
7434.0,7434.0,0.5369174
7435.0,7435.0,0.42323583
7436.0,7436.0,0.05263481
7437.0,7437.0,0.043545738
7438.0,7438.0,0.357157
7439.0,7439.0,0.024864592
7440.0,7440.0,0.58033615
7441.0,7441.0,0.45836315
7442.0,7442.0,0.24735194
7443.0,7443.0,0.47918138
7444.0,7444.0,0.10072404
7445.0,7445.0,0.20051305
7446.0,7446.0,0.11453533
7447.0,7447.0,0.049605608
7448.0,7448.0,0.6628701
7449.0,7449.0,0.13916297
7450.0,7450.0,0.091376014
7451.0,7451.0,0.4204884
7452.0,7452.0,0.32045144
7453.0,7453.0,0.17113477
7454.0,7454.0,0.3982457
7455.0,7455.0,0.5943976
7456.0,7456.0,0.0065805824
7457.0,7457.0,0.45691982
7458.0,7458.0,0.011375184
7459.0,7459.0,0.1521941
7460.0,7460.0,0.1575069
7461.0,7461.0,0.38499266
7462.0,7462.0,0.33823395
7463.0,7463.0,0.46204892
7464.0,7464.0,0.48450986
7465.0,7465.0,0.08335298
7466.0,7466.0,0.3126821
7467.0,7467.0,0.056456253
7468.0,7468.0,0.04934494
7469.0,7469.0,0.06804152
7470.0,7470.0,0.32433012
7471.0,7471.0,0.39210367
7472.0,7472.0,0.21581681
7473.0,7473.0,0.008928756
7474.0,7474.0,0.507786
7475.0,7475.0,0.5125619
7476.0,7476.0,0.28975195
7477.0,7477.0,0.25982925
7478.0,7478.0,0.10080685
7479.0,7479.0,0.02528058
7480.0,7480.0,0.39342073
7481.0,7481.0,0.2866939
7482.0,7482.0,0.33157557
7483.0,7483.0,0.3606464
7484.0,7484.0,0.37025607
7485.0,7485.0,0.4858264
7486.0,7486.0,0.09440844
7487.0,7487.0,0.110500805
7488.0,7488.0,0.08152716
7489.0,7489.0,0.4302298
7490.0,7490.0,0.44885758
7491.0,7491.0,0.5678765
7492.0,7492.0,0.24679956
7493.0,7493.0,0.35797843
7494.0,7494.0,0.015309014
7495.0,7495.0,0.07740203
7496.0,7496.0,0.01241382
7497.0,7497.0,0.6797355
7498.0,7498.0,0.34730893
7499.0,7499.0,0.50585616
7500.0,7500.0,0.49500188
7501.0,7501.0,0.33107314
7502.0,7502.0,0.55471444
7503.0,7503.0,0.5235621
7504.0,7504.0,0.4808712
7505.0,7505.0,0.4448955
7506.0,7506.0,0.35598272
7507.0,7507.0,0.63820755
7508.0,7508.0,0.71817297
7509.0,7509.0,0.4870203
7510.0,7510.0,0.2822321
7511.0,7511.0,0.102164485
7512.0,7512.0,0.016054587
7513.0,7513.0,0.5270303
7514.0,7514.0,0.4688992
7515.0,7515.0,0.62867546
7516.0,7516.0,0.46099743
7517.0,7517.0,0.51116997
7518.0,7518.0,0.4594177
7519.0,7519.0,0.26483285
7520.0,7520.0,0.5785829
7521.0,7521.0,0.2316699
7522.0,7522.0,0.52677524
7523.0,7523.0,0.15712819
7524.0,7524.0,0.44362944
7525.0,7525.0,0.42369303
7526.0,7526.0,0.009008685
7527.0,7527.0,0.24166925
7528.0,7528.0,0.26380143
7529.0,7529.0,0.13046803
7530.0,7530.0,0.2209724
7531.0,7531.0,0.01946153
7532.0,7532.0,0.5220901
7533.0,7533.0,0.57284343
7534.0,7534.0,0.069644615
7535.0,7535.0,0.39032197
7536.0,7536.0,0.11981799
7537.0,7537.0,0.29708892
7538.0,7538.0,0.43867978
7539.0,7539.0,0.047050137
7540.0,7540.0,0.29547814
7541.0,7541.0,0.023135068
7542.0,7542.0,0.36104316
7543.0,7543.0,0.38190985
7544.0,7544.0,0.67001
7545.0,7545.0,0.40528312
7546.0,7546.0,0.12650387
7547.0,7547.0,0.28695095
7548.0,7548.0,0.6059794
7549.0,7549.0,0.032656934
7550.0,7550.0,0.39269096
7551.0,7551.0,0.1227873
7552.0,7552.0,0.7091085
7553.0,7553.0,0.36824027
7554.0,7554.0,0.15254487
7555.0,7555.0,0.2775226
7556.0,7556.0,0.13115537
7557.0,7557.0,0.011952305
7558.0,7558.0,0.51350284
7559.0,7559.0,0.3636485
7560.0,7560.0,0.008999897
7561.0,7561.0,0.5537238
7562.0,7562.0,0.58057547
7563.0,7563.0,0.26356515
7564.0,7564.0,0.12667511
7565.0,7565.0,0.2509535
7566.0,7566.0,0.21505097
7567.0,7567.0,0.32159027
7568.0,7568.0,0.08058047
7569.0,7569.0,0.419889
7570.0,7570.0,0.22265877
7571.0,7571.0,0.60749906
7572.0,7572.0,0.08331448
7573.0,7573.0,0.19421916
7574.0,7574.0,0.61997485
7575.0,7575.0,0.31823474
7576.0,7576.0,0.41380757
7577.0,7577.0,0.42529956
7578.0,7578.0,0.11160668
7579.0,7579.0,0.43309823
7580.0,7580.0,0.6033364
7581.0,7581.0,0.40613526
7582.0,7582.0,0.23677073
7583.0,7583.0,0.23281658
7584.0,7584.0,0.24431509
7585.0,7585.0,0.12818734
7586.0,7586.0,0.50836146
7587.0,7587.0,0.41638
7588.0,7588.0,0.17524168
7589.0,7589.0,0.40995255
7590.0,7590.0,0.02347152
7591.0,7591.0,0.69073856
7592.0,7592.0,0.16800882
7593.0,7593.0,0.62283915
7594.0,7594.0,0.10631722
7595.0,7595.0,0.32481092
7596.0,7596.0,0.43977433
7597.0,7597.0,0.41341782
7598.0,7598.0,0.38483837
7599.0,7599.0,0.28799427
7600.0,7600.0,0.43551025
7601.0,7601.0,0.06642579
7602.0,7602.0,0.05211459
7603.0,7603.0,0.5373031
7604.0,7604.0,0.45964137
7605.0,7605.0,0.4551184
7606.0,7606.0,0.14553161
7607.0,7607.0,0.23893288
7608.0,7608.0,0.07214778
7609.0,7609.0,0.15163207
7610.0,7610.0,0.6239634
7611.0,7611.0,0.6108947
7612.0,7612.0,0.029354787
7613.0,7613.0,0.2596473
7614.0,7614.0,0.5333374
7615.0,7615.0,0.103303924
7616.0,7616.0,0.39479482
7617.0,7617.0,0.3463534
7618.0,7618.0,0.15709175
7619.0,7619.0,0.3116436
7620.0,7620.0,0.15072747
7621.0,7621.0,0.6002867
7622.0,7622.0,0.35043877
7623.0,7623.0,0.019231394
7624.0,7624.0,0.10962482
7625.0,7625.0,0.13350418
7626.0,7626.0,0.53760314
7627.0,7627.0,0.73532784
7628.0,7628.0,0.341059
7629.0,7629.0,0.24604082
7630.0,7630.0,0.08034287
7631.0,7631.0,0.011206014
7632.0,7632.0,0.52943563
7633.0,7633.0,0.0054069655
7634.0,7634.0,0.57340014
7635.0,7635.0,0.077813886
7636.0,7636.0,0.1325929
7637.0,7637.0,0.13375598
7638.0,7638.0,0.56746155
7639.0,7639.0,0.6223986
7640.0,7640.0,0.41326186
7641.0,7641.0,0.39092106
7642.0,7642.0,0.4478676
7643.0,7643.0,0.11368073
7644.0,7644.0,0.11146499
7645.0,7645.0,0.032583285
7646.0,7646.0,0.6749839
7647.0,7647.0,0.58572495
7648.0,7648.0,0.70005757
7649.0,7649.0,0.40438786
7650.0,7650.0,0.19557786
7651.0,7651.0,0.57022095
7652.0,7652.0,0.4666736
7653.0,7653.0,0.35838524
7654.0,7654.0,0.5697708
7655.0,7655.0,0.37815228
7656.0,7656.0,0.15730412
7657.0,7657.0,0.60531425
7658.0,7658.0,0.24833299
7659.0,7659.0,0.022993736
7660.0,7660.0,0.43693203
7661.0,7661.0,0.032639854
7662.0,7662.0,0.55326945
7663.0,7663.0,0.55573994
7664.0,7664.0,0.450307
7665.0,7665.0,0.14418595
7666.0,7666.0,0.5426985
7667.0,7667.0,0.42498142
7668.0,7668.0,0.12707184
7669.0,7669.0,0.28025153
7670.0,7670.0,0.047981236
7671.0,7671.0,0.46584135
7672.0,7672.0,0.091344506
7673.0,7673.0,0.61399555
7674.0,7674.0,0.46609122
7675.0,7675.0,0.076436445
7676.0,7676.0,0.55558276
7677.0,7677.0,0.3544356
7678.0,7678.0,0.3953627
7679.0,7679.0,0.22192787
7680.0,7680.0,0.36783132
7681.0,7681.0,0.26971844
7682.0,7682.0,0.4454817
7683.0,7683.0,0.33973387
7684.0,7684.0,0.49097404
7685.0,7685.0,0.013468384
7686.0,7686.0,0.17214061
7687.0,7687.0,0.010192078
7688.0,7688.0,0.19800198
7689.0,7689.0,0.006908104
7690.0,7690.0,0.40864375
7691.0,7691.0,0.5967406
7692.0,7692.0,0.025348112
7693.0,7693.0,0.3892088
7694.0,7694.0,0.13445054
7695.0,7695.0,0.056258038
7696.0,7696.0,0.554406
7697.0,7697.0,0.4466631
7698.0,7698.0,0.30070704
7699.0,7699.0,0.05832413
7700.0,7700.0,0.0356108
7701.0,7701.0,0.65050054
7702.0,7702.0,0.23270856
7703.0,7703.0,0.7191504
7704.0,7704.0,0.18204942
7705.0,7705.0,0.031925865
7706.0,7706.0,0.47120735
7707.0,7707.0,0.07468071
7708.0,7708.0,0.061933883
7709.0,7709.0,0.13362287
7710.0,7710.0,0.19681679
7711.0,7711.0,0.075068936
7712.0,7712.0,0.11300931
7713.0,7713.0,0.004534169
7714.0,7714.0,0.5453238
7715.0,7715.0,0.5753705
7716.0,7716.0,0.39295292
7717.0,7717.0,0.32164416
7718.0,7718.0,0.4901998
7719.0,7719.0,0.4092874
7720.0,7720.0,0.18313022
7721.0,7721.0,0.14385724
7722.0,7722.0,0.65733016
7723.0,7723.0,0.024337608
7724.0,7724.0,0.25306535
7725.0,7725.0,0.3270267
7726.0,7726.0,0.046115704
7727.0,7727.0,0.11029023
7728.0,7728.0,0.13380963
7729.0,7729.0,0.461702
7730.0,7730.0,0.31262758
7731.0,7731.0,0.053125843
7732.0,7732.0,0.427743
7733.0,7733.0,0.031959563
7734.0,7734.0,0.63508314
7735.0,7735.0,0.0026891916
7736.0,7736.0,0.006964117
7737.0,7737.0,0.6954964
7738.0,7738.0,0.26344946
7739.0,7739.0,0.5655103
7740.0,7740.0,0.5889028
7741.0,7741.0,0.21322247
7742.0,7742.0,0.26345432
7743.0,7743.0,0.12830266
7744.0,7744.0,0.24054281
7745.0,7745.0,0.05580767
7746.0,7746.0,0.42580274
7747.0,7747.0,0.0067696585
7748.0,7748.0,0.26024482
7749.0,7749.0,0.015281186
7750.0,7750.0,0.55320257
7751.0,7751.0,0.12150762
7752.0,7752.0,0.035547484
7753.0,7753.0,0.59105945
7754.0,7754.0,0.2741041
7755.0,7755.0,0.4708285
7756.0,7756.0,0.3405074
7757.0,7757.0,0.014206246
7758.0,7758.0,0.68538606
7759.0,7759.0,0.4885139
7760.0,7760.0,0.2741796
7761.0,7761.0,0.063458204
7762.0,7762.0,0.36406568
7763.0,7763.0,0.568423
7764.0,7764.0,0.01792275
7765.0,7765.0,0.07323287
7766.0,7766.0,0.009452597
7767.0,7767.0,0.5655942
7768.0,7768.0,0.5590701
7769.0,7769.0,0.40425506
7770.0,7770.0,0.009872601
7771.0,7771.0,0.2120601
7772.0,7772.0,0.18279085
7773.0,7773.0,0.009871243
7774.0,7774.0,0.43586877
7775.0,7775.0,0.2939645
7776.0,7776.0,0.05394403
7777.0,7777.0,0.5103497
7778.0,7778.0,0.009682876
7779.0,7779.0,0.4231393
7780.0,7780.0,0.5914074
7781.0,7781.0,0.11273045
7782.0,7782.0,0.28688395
7783.0,7783.0,0.2669063
7784.0,7784.0,0.44245183
7785.0,7785.0,0.5071872
7786.0,7786.0,0.6053642
7787.0,7787.0,0.06609306
7788.0,7788.0,0.16823378
7789.0,7789.0,0.3544738
7790.0,7790.0,0.2845811
7791.0,7791.0,0.26199892
7792.0,7792.0,0.06625235
7793.0,7793.0,0.28928712
7794.0,7794.0,0.12295033
7795.0,7795.0,0.0060395584
7796.0,7796.0,0.7436868
7797.0,7797.0,0.48149565
7798.0,7798.0,0.6718725
7799.0,7799.0,0.5343259
7800.0,7800.0,0.4116954
7801.0,7801.0,0.4164654
7802.0,7802.0,0.4788511
7803.0,7803.0,0.17792168
7804.0,7804.0,0.0129069025
7805.0,7805.0,0.53088707
7806.0,7806.0,0.08004906
7807.0,7807.0,0.016472502
7808.0,7808.0,0.6379761
7809.0,7809.0,0.09112773
7810.0,7810.0,0.2635021
7811.0,7811.0,0.37265107
7812.0,7812.0,0.41917515
7813.0,7813.0,0.12211625
7814.0,7814.0,0.5722945
7815.0,7815.0,0.23664205
7816.0,7816.0,0.19105247
7817.0,7817.0,0.09219018
7818.0,7818.0,0.11627522
7819.0,7819.0,0.1896291
7820.0,7820.0,0.011374163
7821.0,7821.0,0.02935785
7822.0,7822.0,0.4938314
7823.0,7823.0,0.004697606
7824.0,7824.0,0.007867058
7825.0,7825.0,0.66449386
7826.0,7826.0,0.48831415
7827.0,7827.0,0.5930719
7828.0,7828.0,0.37237608
7829.0,7829.0,0.008075711
7830.0,7830.0,0.21676649
7831.0,7831.0,0.42942992
7832.0,7832.0,0.4473275
7833.0,7833.0,0.23921035
7834.0,7834.0,0.66523683
7835.0,7835.0,0.10879187
7836.0,7836.0,0.030321855
7837.0,7837.0,0.06821632
7838.0,7838.0,0.013708276
7839.0,7839.0,0.07334629
7840.0,7840.0,0.50423074
7841.0,7841.0,0.6510857
7842.0,7842.0,0.018683795
7843.0,7843.0,0.3752573
7844.0,7844.0,0.5673041
7845.0,7845.0,0.3299078
7846.0,7846.0,0.46488628
7847.0,7847.0,0.31117922
7848.0,7848.0,0.05189045
7849.0,7849.0,0.36646554
7850.0,7850.0,0.54262906
7851.0,7851.0,0.2537574
7852.0,7852.0,0.007959817
7853.0,7853.0,0.08998384
7854.0,7854.0,0.3188262
7855.0,7855.0,0.527739
7856.0,7856.0,0.43099368
7857.0,7857.0,0.38076338
7858.0,7858.0,0.116865605
7859.0,7859.0,0.10684494
7860.0,7860.0,0.48398706
7861.0,7861.0,0.6057215
7862.0,7862.0,0.058312163
7863.0,7863.0,0.10127853
7864.0,7864.0,0.34815773
7865.0,7865.0,0.23625372
7866.0,7866.0,0.030767228
7867.0,7867.0,0.6113696
7868.0,7868.0,0.019769724
7869.0,7869.0,0.05955143
7870.0,7870.0,0.51190966
7871.0,7871.0,0.5220578
7872.0,7872.0,0.5137619
7873.0,7873.0,0.07359963
7874.0,7874.0,0.011713056
7875.0,7875.0,0.388942
7876.0,7876.0,0.017294006
7877.0,7877.0,0.13255207
7878.0,7878.0,0.25010842
7879.0,7879.0,0.23383006
7880.0,7880.0,0.031582125
7881.0,7881.0,0.6036747
7882.0,7882.0,0.30559176
7883.0,7883.0,0.19369575
7884.0,7884.0,0.076233916
7885.0,7885.0,0.31895575
7886.0,7886.0,0.49344462
7887.0,7887.0,0.5785041
7888.0,7888.0,0.007521819
7889.0,7889.0,0.22231591
7890.0,7890.0,0.025550477
7891.0,7891.0,0.0077306414
7892.0,7892.0,0.31237215
7893.0,7893.0,0.59151036
7894.0,7894.0,0.5514073
7895.0,7895.0,0.30084825
7896.0,7896.0,0.16948062
7897.0,7897.0,0.4969898
7898.0,7898.0,0.26217738
7899.0,7899.0,0.09112031
7900.0,7900.0,0.084258966
7901.0,7901.0,0.010345202
7902.0,7902.0,0.3858451
7903.0,7903.0,0.5629895
7904.0,7904.0,0.5393372
7905.0,7905.0,0.00741833
7906.0,7906.0,0.30611035
7907.0,7907.0,0.14370155
7908.0,7908.0,0.30805156
7909.0,7909.0,0.40538707
7910.0,7910.0,0.027728725
7911.0,7911.0,0.11440893
7912.0,7912.0,0.4369816
7913.0,7913.0,0.046015423
7914.0,7914.0,0.501533
7915.0,7915.0,0.26530144
7916.0,7916.0,0.2797917
7917.0,7917.0,0.06791859
7918.0,7918.0,0.488619
7919.0,7919.0,0.12111079
7920.0,7920.0,0.046467848
7921.0,7921.0,0.03409909
7922.0,7922.0,0.373517
7923.0,7923.0,0.54775685
7924.0,7924.0,0.5316298
7925.0,7925.0,0.4363449
7926.0,7926.0,0.5295029
7927.0,7927.0,0.3695249
7928.0,7928.0,0.004051041
7929.0,7929.0,0.003811578
7930.0,7930.0,0.5793069
7931.0,7931.0,0.325575
7932.0,7932.0,0.29702052
7933.0,7933.0,0.6067195
7934.0,7934.0,0.0047293054
7935.0,7935.0,0.3429603
7936.0,7936.0,0.7001408
7937.0,7937.0,0.12464766
7938.0,7938.0,0.287117
7939.0,7939.0,0.13110343
7940.0,7940.0,0.45459288
7941.0,7941.0,0.342494
7942.0,7942.0,0.024676446
7943.0,7943.0,0.5836978
7944.0,7944.0,0.42251316
7945.0,7945.0,0.40486625
7946.0,7946.0,0.008272537
7947.0,7947.0,0.18509053
7948.0,7948.0,0.6022395
7949.0,7949.0,0.36548027
7950.0,7950.0,0.16657935
7951.0,7951.0,0.42693987
7952.0,7952.0,0.30683163
7953.0,7953.0,0.020951506
7954.0,7954.0,0.3081143
7955.0,7955.0,0.36259001
7956.0,7956.0,0.5796194
7957.0,7957.0,0.5111183
7958.0,7958.0,0.48525864
7959.0,7959.0,0.11597788
7960.0,7960.0,0.4009535
7961.0,7961.0,0.33829376
7962.0,7962.0,0.57966423
7963.0,7963.0,0.4272148
7964.0,7964.0,0.11777803
7965.0,7965.0,0.1583089
7966.0,7966.0,0.27462098
7967.0,7967.0,0.30621785
7968.0,7968.0,0.40856063
7969.0,7969.0,0.38309443
7970.0,7970.0,0.18395032
7971.0,7971.0,0.45783016
7972.0,7972.0,0.36300436
7973.0,7973.0,0.34473646
7974.0,7974.0,0.2825689
7975.0,7975.0,0.39802134
7976.0,7976.0,0.35520896
7977.0,7977.0,0.16157004
7978.0,7978.0,0.60769296
7979.0,7979.0,0.13317436
7980.0,7980.0,0.5196837
7981.0,7981.0,0.5163905
7982.0,7982.0,0.024148563
7983.0,7983.0,0.36986074
7984.0,7984.0,0.4208442
7985.0,7985.0,0.19917448
7986.0,7986.0,0.2020713
7987.0,7987.0,0.044658605
7988.0,7988.0,0.21327572
7989.0,7989.0,0.45679605
7990.0,7990.0,0.11044694
7991.0,7991.0,0.41758186
7992.0,7992.0,0.35631755
7993.0,7993.0,0.010162172
7994.0,7994.0,0.14762641
7995.0,7995.0,0.093050204
7996.0,7996.0,0.14954525
7997.0,7997.0,0.27019837
7998.0,7998.0,0.13077669
7999.0,7999.0,0.6174515
8000.0,8000.0,0.030729974
8001.0,8001.0,0.4488127
8002.0,8002.0,0.5900324
8003.0,8003.0,0.41381985
8004.0,8004.0,0.5805685
8005.0,8005.0,0.13082416
8006.0,8006.0,0.03580748
8007.0,8007.0,0.4669084
8008.0,8008.0,0.11620384
8009.0,8009.0,0.014587881
8010.0,8010.0,0.03627159
8011.0,8011.0,0.45919055
8012.0,8012.0,0.006144433
8013.0,8013.0,0.20071816
8014.0,8014.0,0.2576435
8015.0,8015.0,0.23759861
8016.0,8016.0,0.41636926
8017.0,8017.0,0.11621891
8018.0,8018.0,0.52253664
8019.0,8019.0,0.60621744
8020.0,8020.0,0.12962282
8021.0,8021.0,0.3256936
8022.0,8022.0,0.20723781
8023.0,8023.0,0.521669
8024.0,8024.0,0.022767467
8025.0,8025.0,0.2405458
8026.0,8026.0,0.60191697
8027.0,8027.0,0.0068614986
8028.0,8028.0,0.008769701
8029.0,8029.0,0.006047609
8030.0,8030.0,0.51950073
8031.0,8031.0,0.034707513
8032.0,8032.0,0.04511296
8033.0,8033.0,0.22018988
8034.0,8034.0,0.11146641
8035.0,8035.0,0.18616836
8036.0,8036.0,0.073548764
8037.0,8037.0,0.27759874
8038.0,8038.0,0.0427002
8039.0,8039.0,0.060826764
8040.0,8040.0,0.33816606
8041.0,8041.0,0.059516877
8042.0,8042.0,0.020776663
8043.0,8043.0,0.41594043
8044.0,8044.0,0.13563238
8045.0,8045.0,0.009772036
8046.0,8046.0,0.410456
8047.0,8047.0,0.5492191
8048.0,8048.0,0.6456134
8049.0,8049.0,0.6303949
8050.0,8050.0,0.371019
8051.0,8051.0,0.5864556
8052.0,8052.0,0.57820696
8053.0,8053.0,0.012868282
8054.0,8054.0,0.094776206
8055.0,8055.0,0.46687576
8056.0,8056.0,0.041243065
8057.0,8057.0,0.452558
8058.0,8058.0,0.08025275
8059.0,8059.0,0.68829626
8060.0,8060.0,0.052025393
8061.0,8061.0,0.53140783
8062.0,8062.0,0.07650758
8063.0,8063.0,0.25156963
8064.0,8064.0,0.4919323
8065.0,8065.0,0.5912585
8066.0,8066.0,0.17611827
8067.0,8067.0,0.12879553
8068.0,8068.0,0.51950246
8069.0,8069.0,0.5435398
8070.0,8070.0,0.01860851
8071.0,8071.0,0.119412266
8072.0,8072.0,0.018945754
8073.0,8073.0,0.4929869
8074.0,8074.0,0.64580995
8075.0,8075.0,0.08003196
8076.0,8076.0,0.019833228
8077.0,8077.0,0.37214738
8078.0,8078.0,0.13002576
8079.0,8079.0,0.0041726707
8080.0,8080.0,0.02211441
8081.0,8081.0,0.1756961
8082.0,8082.0,0.50054663
8083.0,8083.0,0.0075809634
8084.0,8084.0,0.52314687
8085.0,8085.0,0.016833624
8086.0,8086.0,0.16438554
8087.0,8087.0,0.50078684
8088.0,8088.0,0.58290225
8089.0,8089.0,0.011568154
8090.0,8090.0,0.3333199
8091.0,8091.0,0.12988567
8092.0,8092.0,0.23908985
8093.0,8093.0,0.11183851
8094.0,8094.0,0.3103061
8095.0,8095.0,0.057014607
8096.0,8096.0,0.19164176
8097.0,8097.0,0.012001114
8098.0,8098.0,0.2576604
8099.0,8099.0,0.050755452
8100.0,8100.0,0.13103934
8101.0,8101.0,0.012633172
8102.0,8102.0,0.13142939
8103.0,8103.0,0.297375
8104.0,8104.0,0.14951323
8105.0,8105.0,0.6471652
8106.0,8106.0,0.37843525
8107.0,8107.0,0.2756855
8108.0,8108.0,0.5778942
8109.0,8109.0,0.09751766
8110.0,8110.0,0.34505084
8111.0,8111.0,0.14858551
8112.0,8112.0,0.12185306
8113.0,8113.0,0.16617008
8114.0,8114.0,0.38941547
8115.0,8115.0,0.25989375
8116.0,8116.0,0.042062458
8117.0,8117.0,0.15108658
8118.0,8118.0,0.21667409
8119.0,8119.0,0.08921463
8120.0,8120.0,0.4356243
8121.0,8121.0,0.15466198
8122.0,8122.0,0.13547072
8123.0,8123.0,0.5094522
8124.0,8124.0,0.15308145
8125.0,8125.0,0.43017998
8126.0,8126.0,0.427176
8127.0,8127.0,0.07618878
8128.0,8128.0,0.3004284
8129.0,8129.0,0.19266744
8130.0,8130.0,0.36075372
8131.0,8131.0,0.12655143
8132.0,8132.0,0.056286562
8133.0,8133.0,0.6119264
8134.0,8134.0,0.57106435
8135.0,8135.0,0.41630235
8136.0,8136.0,0.35747045
8137.0,8137.0,0.51571804
8138.0,8138.0,0.2942192
8139.0,8139.0,0.32621026
8140.0,8140.0,0.3911784
8141.0,8141.0,0.51022196
8142.0,8142.0,0.5226733
8143.0,8143.0,0.30845815
8144.0,8144.0,0.09450647
8145.0,8145.0,0.3938505
8146.0,8146.0,0.20539163
8147.0,8147.0,0.49512517
8148.0,8148.0,0.5178197
8149.0,8149.0,0.043419465
8150.0,8150.0,0.39945573
8151.0,8151.0,0.03795914
8152.0,8152.0,0.604907
8153.0,8153.0,0.1038795
8154.0,8154.0,0.023341298
8155.0,8155.0,0.0040351716
8156.0,8156.0,0.6534697
8157.0,8157.0,0.31596643
8158.0,8158.0,0.09058602
8159.0,8159.0,0.013319017
8160.0,8160.0,0.6252009
8161.0,8161.0,0.30219358
8162.0,8162.0,0.0050017997
8163.0,8163.0,0.092563964
8164.0,8164.0,0.28229722
8165.0,8165.0,0.60118484
8166.0,8166.0,0.021087555
8167.0,8167.0,0.65073407
8168.0,8168.0,0.21159305
8169.0,8169.0,0.52895206
8170.0,8170.0,0.29306528
8171.0,8171.0,0.37578112
8172.0,8172.0,0.37138942
8173.0,8173.0,0.33833343
8174.0,8174.0,0.58717066
8175.0,8175.0,0.2731596
8176.0,8176.0,0.040144738
8177.0,8177.0,0.15936825
8178.0,8178.0,0.07445641
8179.0,8179.0,0.39144638
8180.0,8180.0,0.4951073
8181.0,8181.0,0.42509672
8182.0,8182.0,0.531492
8183.0,8183.0,0.27959108
8184.0,8184.0,0.4289205
8185.0,8185.0,0.48140013
8186.0,8186.0,0.5344413
8187.0,8187.0,0.6167887
8188.0,8188.0,0.57762015
8189.0,8189.0,0.5647511
8190.0,8190.0,0.005010715
8191.0,8191.0,0.4425608
8192.0,8192.0,0.1352784
8193.0,8193.0,0.003519081
8194.0,8194.0,0.6105265
8195.0,8195.0,0.4978587
8196.0,8196.0,0.32392976
8197.0,8197.0,0.51949346
8198.0,8198.0,0.060968705
8199.0,8199.0,0.17616358
8200.0,8200.0,0.5296163
8201.0,8201.0,0.71340024
8202.0,8202.0,0.5097962
8203.0,8203.0,0.40925902
8204.0,8204.0,0.30268854
8205.0,8205.0,0.60879856
8206.0,8206.0,0.21293381
8207.0,8207.0,0.53715885
8208.0,8208.0,0.094725005
8209.0,8209.0,0.3188467
8210.0,8210.0,0.16764697
8211.0,8211.0,0.65317166
8212.0,8212.0,0.07869801
8213.0,8213.0,0.37218907
8214.0,8214.0,0.5850001
8215.0,8215.0,0.14780532
8216.0,8216.0,0.27097616
8217.0,8217.0,0.4515536
8218.0,8218.0,0.008672747
8219.0,8219.0,0.0856058
8220.0,8220.0,0.15041654
8221.0,8221.0,0.13577902
8222.0,8222.0,0.13671124
8223.0,8223.0,0.2119009
8224.0,8224.0,0.10652869
8225.0,8225.0,0.51018924
8226.0,8226.0,0.27911294
8227.0,8227.0,0.028592063
8228.0,8228.0,0.2560318
8229.0,8229.0,0.010452692
8230.0,8230.0,0.072604634
8231.0,8231.0,0.11477679
8232.0,8232.0,0.35609362
8233.0,8233.0,0.02177929
8234.0,8234.0,0.35385847
8235.0,8235.0,0.25914243
8236.0,8236.0,0.0792768
8237.0,8237.0,0.1512171
8238.0,8238.0,0.5377103
8239.0,8239.0,0.19663589
8240.0,8240.0,0.46808797
8241.0,8241.0,0.4819835
8242.0,8242.0,0.34866446
8243.0,8243.0,0.04616693
8244.0,8244.0,0.37098816
8245.0,8245.0,0.3733879
8246.0,8246.0,0.0070466315
8247.0,8247.0,0.4536147
8248.0,8248.0,0.4565281
8249.0,8249.0,0.562501
8250.0,8250.0,0.035348028
8251.0,8251.0,0.07238959
8252.0,8252.0,0.4605342
8253.0,8253.0,0.4480822
8254.0,8254.0,0.0014926528
8255.0,8255.0,0.5407811
8256.0,8256.0,0.14421016
8257.0,8257.0,0.2659341
8258.0,8258.0,0.15576534
8259.0,8259.0,0.32151783
8260.0,8260.0,0.53902555
8261.0,8261.0,0.5770494
