x,y,raw,cumulative,logistic
7420.0,7420.0,1.6023E-4,54.997071803,0.53731543
7421.0,7421.0,5.39023E-6,0.284045457,0.037597858
7422.0,7422.0,2.98002E-5,4.182916536,0.177619746
7423.0,7423.0,2.40062E-4,80.702933147,0.63502267
7424.0,7424.0,4.31614E-5,6.847588541,0.238281076
7425.0,7425.0,2.60572E-5,3.42702902,0.158854382
7426.0,7426.0,7.08978E-5,13.629785786,0.339430372
7427.0,7427.0,7.37009E-5,14.57734437,0.348177871
7428.0,7428.0,2.64283E-4,85.686161093,0.656999069
7429.0,7429.0,1.36767E-4,43.666604093,0.497801327
7430.0,7430.0,1.55628E-4,52.81577839,0.530062472
7431.0,7431.0,1.14507E-4,32.449842004,0.453526111
7432.0,7432.0,1.2335E-5,0.829129958,0.0820638
7433.0,7433.0,1.0449E-5,0.633703559,0.070399788
7434.0,7434.0,1.61041E-4,55.318464482,0.53856904
7435.0,7435.0,1.86752E-4,66.134133358,0.575104061
7436.0,7436.0,3.81195E-5,5.852993058,0.216471731
7437.0,7437.0,1.12346E-6,0.031870434,0.008076738
7438.0,7438.0,5.64921E-6,0.301142878,0.039333237
7439.0,7439.0,2.08152E-4,72.819638949,0.601374372
7440.0,7440.0,1.59497E-4,54.677414581,0.536174121
7441.0,7441.0,1.12911E-4,31.495051672,0.450048433
7442.0,7442.0,2.84865E-4,89.094998914,0.673694397
7443.0,7443.0,2.72018E-4,86.867570331,0.66346953
7444.0,7444.0,1.13679E-4,31.99372139,0.451727694
7445.0,7445.0,1.05695E-4,27.823264285,0.433761957
7446.0,7446.0,2.37629E-4,80.129868513,0.632658299
7447.0,7447.0,1.76344E-4,61.962319684,0.561035242
7448.0,7448.0,4.20582E-5,6.647065894,0.23361343
7449.0,7449.0,1.3915E-4,45.018953046,0.502119664
7450.0,7450.0,1.5927E-4,54.454263443,0.535820423
7451.0,7451.0,1.02368E-4,26.148526383,0.425923657
7452.0,7452.0,2.03616E-5,2.14772593,0.128596918
7453.0,7453.0,1.25263E-6,0.039991311,0.008997
7454.0,7454.0,4.64347E-5,7.410844201,0.251801621
7455.0,7455.0,5.34737E-6,0.278140079,0.03731006
7456.0,7456.0,8.54664E-5,18.622216476,0.382500166
7457.0,7457.0,2.77361E-5,3.833265821,0.167376225
7458.0,7458.0,1.42489E-4,46.694319178,0.508047784
7459.0,7459.0,3.47921E-5,5.181566793,0.201381531
7460.0,7460.0,1.4373E-6,0.051739754,0.01030969
7461.0,7461.0,9.65E-5,23.48207136,0.411557678
7462.0,7462.0,1.69463E-5,1.49165757,0.109386602
7463.0,7463.0,1.45913E-5,1.122926062,0.095638997
7464.0,7464.0,1.17276E-5,0.765451829,0.078339195
7465.0,7465.0,2.03843E-5,2.159951092,0.128721526
7466.0,7466.0,4.95873E-5,8.130241176,0.264377603
7467.0,7467.0,1.61001E-4,55.302360428,0.538508238
7468.0,7468.0,3.04122E-5,4.318334682,0.180608651
7469.0,7469.0,1.6519E-5,1.406263396,0.106923147
7470.0,7470.0,1.80961E-4,63.928255759,0.567389765
7471.0,7471.0,1.99522E-6,0.083107146,0.014254605
7472.0,7472.0,7.32656E-5,14.400996849,0.346834902
7473.0,7473.0,1.47399E-4,49.130583052,0.516510996
7474.0,7474.0,1.50734E-4,50.41153055,0.522097163
7475.0,7475.0,3.48877E-4,94.102550973,0.716597624
7476.0,7476.0,9.56902E-5,23.08788118,0.409518335
7477.0,7477.0,1.10445E-4,30.198916866,0.444590801
7478.0,7478.0,4.13133E-5,6.480228036,0.2304295
7479.0,7479.0,1.73151E-6,0.069500138,0.012393933
7480.0,7480.0,1.37397E-5,1.010788121,0.090562588
7481.0,7481.0,9.53639E-7,0.021531332,0.006864235
7482.0,7482.0,2.40729E-4,80.967379038,0.635664794
7483.0,7483.0,8.99339E-7,0.01846612,0.006475914
7484.0,7484.0,2.7765E-5,3.847140668,0.167521197
7485.0,7485.0,9.51056E-7,0.021435968,0.006845766
7486.0,7486.0,1.27715E-4,39.017839531,0.480692228
7487.0,7487.0,1.90964E-5,1.855396591,0.121577643
7488.0,7488.0,7.78407E-5,15.712712572,0.360681164
7489.0,7489.0,1.26954E-4,38.661265609,0.47920022
7490.0,7490.0,1.57792E-4,53.756927218,0.53350167
7491.0,7491.0,1.11313E-4,30.642655352,0.446524398
7492.0,7492.0,1.85523E-5,1.757511916,0.118524445
7493.0,7493.0,2.02086E-4,70.990307888,0.594263593
7494.0,7494.0,9.38307E-5,22.329190936,0.404781573
7495.0,7495.0,8.89853E-5,20.080083333,0.392074162
7496.0,7496.0,3.51619E-5,5.240949729,0.203087158
7497.0,7497.0,7.05759E-5,13.502495704,0.338410877
7498.0,7498.0,1.13775E-4,32.107446415,0.451936865
7499.0,7499.0,1.02269E-4,26.087115931,0.425688346
7500.0,7500.0,2.16593E-5,2.422197461,0.135680484
7501.0,7501.0,1.49671E-5,1.168737112,0.097860955
7502.0,7502.0,1.72185E-5,1.541275846,0.110948788
7503.0,7503.0,4.80557E-6,0.242174109,0.033657015
7504.0,7504.0,1.24363E-4,37.316824917,0.474056694
7505.0,7505.0,1.06037E-4,28.035023013,0.434557342
7506.0,7506.0,7.22581E-5,14.052025929,0.343704593
7507.0,7507.0,8.3805E-7,0.014369807,0.006037258
7508.0,7508.0,3.34062E-5,4.93933783,0.194923114
7509.0,7509.0,6.91736E-5,13.090212306,0.33393209
7510.0,7510.0,1.66822E-6,0.06544361,0.011946285
7511.0,7511.0,3.31283E-5,4.88611987,0.193615721
7512.0,7512.0,1.18725E-4,34.64086821,0.462504138
7513.0,7513.0,8.37532E-5,17.979430885,0.377728977
7514.0,7514.0,3.15273E-4,92.143171474,0.695586232
7515.0,7515.0,1.75597E-4,61.645674634,0.559989273
7516.0,7516.0,9.93439E-5,24.697274177,0.418609228
7517.0,7517.0,4.46253E-5,7.128552984,0.244387909
7518.0,7518.0,1.51929E-4,50.956290927,0.524066928
7519.0,7519.0,1.97815E-4,69.851130586,0.589103818
7520.0,7520.0,4.95679E-5,8.125282448,0.264301529
7521.0,7521.0,9.09623E-5,21.043200371,0.39732388
7522.0,7522.0,3.92412E-6,0.188677686,0.027654311
7523.0,7523.0,1.48034E-5,1.150871592,0.096894283
7524.0,7524.0,1.07105E-4,28.578771837,0.437020128
7525.0,7525.0,1.89832E-4,67.095502578,0.579096704
7526.0,7526.0,1.68227E-6,0.066949607,0.01204567
7527.0,7527.0,1.40326E-4,45.633988732,0.504224075
7528.0,7528.0,1.92932E-4,67.956207413,0.58303966
7529.0,7529.0,1.01618E-6,0.024788584,0.007311125
7530.0,7530.0,1.64248E-4,56.879683946,0.543465997
7531.0,7531.0,1.438E-4,47.338541547,0.510335903
7532.0,7532.0,1.13932E-4,32.198549481,0.452277792
7533.0,7533.0,1.07769E-4,28.922715977,0.438542317
7534.0,7534.0,2.05266E-6,0.087553926,0.014658964
7535.0,7535.0,6.15306E-5,10.837930601,0.308415353
7536.0,7536.0,6.49065E-5,11.783582831,0.319923127
7537.0,7537.0,9.96165E-5,24.826638964,0.419276243
7538.0,7538.0,1.08611E-4,29.301018559,0.440458811
7539.0,7539.0,4.46353E-5,7.137479686,0.244429204
7540.0,7540.0,1.65052E-4,57.143233993,0.544678
7541.0,7541.0,1.42915E-4,46.951343467,0.508794014
7542.0,7542.0,2.38189E-5,2.914928939,0.147217441
7543.0,7543.0,3.71162E-5,5.642381498,0.211981902
7544.0,7544.0,5.72522E-6,0.30512712,0.039841431
7545.0,7545.0,9.45509E-5,22.593109167,0.406625224
7546.0,7546.0,2.85707E-5,4.001937438,0.171548414
7547.0,7547.0,7.80086E-7,0.011615854,0.00562203
7548.0,7548.0,9.6195E-5,23.298994532,0.410791275
7549.0,7549.0,1.6887E-4,58.830786068,0.550343553
7550.0,7550.0,1.72146E-4,60.043431086,0.555093198
7551.0,7551.0,2.13493E-5,2.368460752,0.133998967
7552.0,7552.0,6.83691E-5,12.897534405,0.331335169
7553.0,7553.0,8.86565E-5,19.98235531,0.391192336
7554.0,7554.0,8.62526E-5,18.880009336,0.384665439
7555.0,7555.0,9.91357E-5,24.558357286,0.418098781
7556.0,7556.0,4.96299E-5,8.155048997,0.264544719
7557.0,7557.0,8.28246E-7,0.013868793,0.005967049
7558.0,7558.0,1.51867E-4,50.849967158,0.523964955
7559.0,7559.0,1.11785E-4,30.865714925,0.447570211
7560.0,7560.0,8.59857E-5,18.768053107,0.3839319
7561.0,7561.0,1.43342E-4,47.137483636,0.509539468
7562.0,7562.0,3.23678E-6,0.146579893,0.022921464
7563.0,7563.0,3.90024E-5,6.045903008,0.220380682
7564.0,7564.0,9.45245E-5,22.56474584,0.406557844
7565.0,7565.0,2.41575E-5,2.9820814,0.148998437
7566.0,7566.0,9.05873E-6,0.502445527,0.061609834
7567.0,7567.0,6.24109E-5,11.14761694,0.311453598
7568.0,7568.0,1.27717E-4,39.030611242,0.480695807
7569.0,7569.0,3.00557E-5,4.242810674,0.178870354
7570.0,7570.0,1.22403E-4,36.367442597,0.470098105
7571.0,7571.0,3.43778E-6,0.159907878,0.02431026
7572.0,7572.0,9.04775E-5,20.798181525,0.396045008
7573.0,7573.0,1.20311E-6,0.036420342,0.008644356
7574.0,7574.0,1.85374E-5,1.748237003,0.118440695
7575.0,7575.0,7.61108E-5,15.274312621,0.35551541
7576.0,7576.0,1.1719E-4,33.850415446,0.459270514
7577.0,7577.0,1.21771E-4,35.988863461,0.468807178
7578.0,7578.0,1.30722E-4,40.696294605,0.486503123
7579.0,7579.0,9.30512E-5,21.918131598,0.402773246
7580.0,7580.0,7.81143E-6,0.4323334,0.053581309
7581.0,7581.0,1.7878E-6,0.072132196,0.012791699
7582.0,7582.0,1.30794E-4,40.735523096,0.486641744
7583.0,7583.0,8.20539E-5,17.274265143,0.372923308
7584.0,7584.0,2.0798E-4,72.736416618,0.601176664
7585.0,7585.0,6.69409E-5,12.430651272,0.326674984
7586.0,7586.0,2.07001E-4,72.466751032,0.60004428
7587.0,7587.0,6.542E-5,11.907306595,0.321640198
7588.0,7588.0,9.66546E-5,23.559319979,0.411945271
7589.0,7589.0,1.3166E-4,41.247447666,0.488289866
7590.0,7590.0,2.75182E-4,87.414687374,0.666046938
7591.0,7591.0,4.22415E-6,0.20662213,0.029705878
7592.0,7592.0,1.9345E-4,68.149471371,0.583691109
7593.0,7593.0,1.15005E-4,32.77123785,0.454601596
7594.0,7594.0,2.27545E-4,77.501733683,0.622523508
7595.0,7595.0,1.05553E-6,0.026753418,0.007592071
7596.0,7596.0,5.31896E-5,8.966732755,0.278239564
7597.0,7597.0,1.06316E-5,0.653740341,0.07154174
7598.0,7598.0,4.71371E-5,7.588593382,0.254640655
7599.0,7599.0,7.61414E-6,0.422314401,0.052298807
7600.0,7600.0,8.66615E-5,19.009761583,0.385785393
7601.0,7601.0,1.25465E-4,37.903724446,0.476255729
7602.0,7602.0,1.36559E-5,0.997083226,0.090060099
7603.0,7603.0,1.10335E-5,0.697207055,0.074046277
7604.0,7604.0,3.73896E-5,5.70941053,0.213210447
7605.0,7605.0,8.86333E-5,19.955760273,0.391129957
7606.0,7606.0,8.4624E-5,18.299300814,0.380163232
7607.0,7607.0,1.6705E-6,0.065944517,0.011962451
7608.0,7608.0,8.2954E-5,17.620766848,0.375477939
7609.0,7609.0,1.66935E-4,57.923554476,0.5474887
7610.0,7610.0,1.41252E-4,46.140824828,0.505868053
7611.0,7611.0,1.0123E-4,25.700555989,0.423194606
7612.0,7612.0,1.05196E-4,27.549078455,0.432599722
7613.0,7613.0,1.25428E-4,37.891177978,0.476181823
7614.0,7614.0,2.33771E-5,2.813495105,0.144882425
7615.0,7615.0,7.3041E-5,14.335160187,0.346139556
7616.0,7616.0,1.1111E-4,30.531455255,0.446072709
7617.0,7617.0,5.71509E-6,0.303983027,0.03977372
7618.0,7618.0,6.26988E-5,11.222717005,0.312441338
7619.0,7619.0,1.22677E-4,36.514535564,0.470654655
7620.0,7620.0,1.05785E-5,0.649490441,0.071210314
7621.0,7621.0,1.10333E-4,30.176833928,0.444339388
7622.0,7622.0,2.35367E-5,2.855737497,0.145727735
7623.0,7623.0,2.59902E-4,84.820122024,0.653222146
7624.0,7624.0,1.08884E-4,29.420617728,0.441076865
7625.0,7625.0,1.39177E-6,0.048909758,0.009986347
7626.0,7626.0,1.62102E-4,55.932659306,0.540201143
7627.0,7627.0,2.11712E-5,2.330216799,0.133029949
7628.0,7628.0,8.87609E-5,20.008971752,0.391472446
7629.0,7629.0,2.39041E-5,2.936410895,0.147666495
7630.0,7630.0,2.56493E-4,84.277347539,0.650224998
7631.0,7631.0,1.26799E-5,0.869219592,0.084165228
7632.0,7632.0,1.93669E-4,68.284941724,0.583966035
7633.0,7633.0,7.582E-5,15.167999462,0.354638752
7634.0,7634.0,4.00776E-5,6.207826532,0.225088612
7635.0,7635.0,4.07201E-5,6.361329504,0.227874673
7636.0,7636.0,4.47296E-5,7.159823187,0.244818992
7637.0,7637.0,7.20466E-5,13.972678832,0.343043811
7638.0,7638.0,9.80399E-5,24.075151072,0.415397003
7639.0,7639.0,5.77099E-5,9.877829953,0.294912284
7640.0,7640.0,1.25912E-4,38.10495614,0.477142565
7641.0,7641.0,1.98404E-4,70.068960271,0.589823123
7642.0,7642.0,2.8589E-6,0.127302733,0.020299809
7643.0,7643.0,6.43901E-5,11.647717108,0.318187809
7644.0,7644.0,7.58148E-7,0.010543838,0.005464795
7645.0,7645.0,1.18785E-4,34.664624525,0.462630389
7646.0,7646.0,2.21052E-5,2.533830413,0.138088109
7647.0,7647.0,2.07443E-4,72.611798097,0.600555969
7648.0,7648.0,3.07547E-5,4.388663564,0.182272017
7649.0,7649.0,3.14003E-5,4.537898671,0.185388847
7650.0,7650.0,1.14316E-4,32.392624498,0.453110528
7651.0,7651.0,2.65196E-5,3.53469464,0.161218661
7652.0,7652.0,4.68449E-5,7.518119447,0.253462244
7653.0,7653.0,2.75523E-5,3.802860587,0.166451459
7654.0,7654.0,1.53453E-4,51.842085631,0.526554739
7655.0,7655.0,1.01122E-4,25.629730412,0.422934055
7656.0,7656.0,1.66012E-4,57.540490049,0.546115024
7657.0,7657.0,1.8959E-4,66.981685006,0.578785357
7658.0,7658.0,3.45471E-6,0.160942225,0.024427014
7659.0,7659.0,2.00177E-5,2.054861839,0.126700356
7660.0,7660.0,4.93765E-6,0.25144349,0.0345501
7661.0,7661.0,4.79549E-5,7.750276316,0.257919337
7662.0,7662.0,1.56778E-5,1.278865747,0.102033954
7663.0,7663.0,1.40396E-4,45.704171449,0.504348252
7664.0,7664.0,7.08781E-5,13.622696008,0.339368264
7665.0,7665.0,5.873E-5,10.134000534,0.298568893
7666.0,7666.0,9.28275E-5,21.788042401,0.402194545
7667.0,7667.0,2.24886E-5,2.631901544,0.140147384
7668.0,7668.0,1.49322E-6,0.05511439,0.010706491
7669.0,7669.0,1.4042E-4,45.718213423,0.504390686
7670.0,7670.0,2.97147E-5,4.173978091,0.177200518
7671.0,7671.0,7.71201E-5,15.557715233,0.358539392
7672.0,7672.0,5.86515E-5,10.128127533,0.298288938
7673.0,7673.0,3.46176E-5,5.139913531,0.200574126
7674.0,7674.0,1.20782E-4,35.491626044,0.466777946
7675.0,7675.0,8.77031E-5,19.506298182,0.388620162
7676.0,7676.0,5.65424E-6,0.302273594,0.039366879
7677.0,7677.0,5.57787E-6,0.297769882,0.038855866
7678.0,7678.0,1.0974E-6,0.029765475,0.007890885
7679.0,7679.0,7.95789E-5,16.263759674,0.365789145
7680.0,7680.0,1.32212E-4,41.458544593,0.489334354
7681.0,7681.0,5.0961E-7,0.002432993,0.003679905
7682.0,7682.0,1.77843E-4,62.652958977,0.563117979
7683.0,7683.0,2.75146E-5,3.794599273,0.166261581
7684.0,7684.0,3.934E-5,6.108616795,0.221864864
7685.0,7685.0,1.94154E-5,1.918949056,0.12335833
7686.0,7686.0,4.01474E-5,6.227889885,0.225391934
7687.0,7687.0,4.52773E-5,7.236400091,0.247076336
7688.0,7688.0,1.71663E-4,59.802678011,0.554398787
7689.0,7689.0,1.40605E-5,1.045575968,0.092481895
7690.0,7690.0,2.64968E-6,0.117016108,0.018842224
7691.0,7691.0,1.02363E-4,26.138289619,0.425911421
7692.0,7692.0,2.07988E-4,72.757215441,0.601185855
7693.0,7693.0,8.3369E-6,0.459803522,0.05698033
7694.0,7694.0,7.33217E-5,14.415657536,0.347008112
7695.0,7695.0,1.08454E-6,0.029001905,0.007799104
7696.0,7696.0,4.41216E-5,7.026466417,0.242297684
7697.0,7697.0,5.88028E-5,10.151634727,0.298828439
7698.0,7698.0,1.50883E-4,50.547262983,0.522343433
7699.0,7699.0,1.37E-6,0.048079323,0.00983174
7700.0,7700.0,1.12313E-5,0.721719005,0.075273706
7701.0,7701.0,4.0821E-5,6.389876027,0.228310605
7702.0,7702.0,7.61715E-5,15.319997422,0.355697963
7703.0,7703.0,1.39618E-5,1.037153496,0.091892352
7704.0,7704.0,3.21235E-5,4.690253149,0.188852297
7705.0,7705.0,2.23311E-4,76.373876154,0.618100327
7706.0,7706.0,1.56485E-4,53.112349907,0.531429641
7707.0,7707.0,3.01603E-5,4.278956389,0.179381271
7708.0,7708.0,8.65175E-5,18.949153896,0.385391274
7709.0,7709.0,1.98771E-4,70.207990095,0.590270302
7710.0,7710.0,8.6674E-7,0.015903878,0.006242642
7711.0,7711.0,7.34077E-5,14.459678751,0.347273911
7712.0,7712.0,1.96208E-5,1.971667518,0.12450101
7713.0,7713.0,6.45792E-6,0.350800317,0.044712242
7714.0,7714.0,8.41634E-5,18.147381885,0.378878076
7715.0,7715.0,1.60251E-6,0.060709028,0.011481153
7716.0,7716.0,3.55067E-5,5.31507767,0.204671044
7717.0,7717.0,1.3996E-4,45.423763298,0.503570696
7718.0,7718.0,1.9497E-4,68.809663332,0.585592713
7719.0,7719.0,1.75616E-4,61.680797561,0.560016195
7720.0,7720.0,4.37975E-5,6.969243699,0.240946901
7721.0,7721.0,1.58143E-4,53.914897348,0.534053247
7722.0,7722.0,2.72876E-5,3.723339796,0.16511641
7723.0,7723.0,1.12011E-4,30.988843078,0.448069788
7724.0,7724.0,5.9729E-6,0.320987855,0.041493457
7725.0,7725.0,9.64957E-5,23.472421359,0.41154681
7726.0,7726.0,2.5352E-4,83.589249067,0.647569139
7727.0,7727.0,1.22105E-5,0.819295938,0.081303027
7728.0,7728.0,1.77763E-4,62.617391382,0.5630076
7729.0,7729.0,1.32199E-5,0.935203197,0.08743607
7730.0,7730.0,2.61749E-6,0.115169523,0.018617575
7731.0,7731.0,8.85494E-5,19.94689694,0.390904279
7732.0,7732.0,3.09794E-5,4.441153282,0.183359259
7733.0,7733.0,1.99623E-6,0.083306769,0.014261705
7734.0,7734.0,2.11256E-4,73.680532526,0.604917026
7735.0,7735.0,1.70624E-4,59.272052376,0.55289855
7736.0,7736.0,3.19648E-6,0.144646092,0.022642518
7737.0,7737.0,9.69707E-6,0.555049342,0.065666215
7738.0,7738.0,8.10262E-6,0.450726384,0.055467891
7739.0,7739.0,5.64695E-5,9.558029,0.290414543
7740.0,7740.0,5.31082E-6,0.276011008,0.037064476
7741.0,7741.0,2.28005E-5,2.695422169,0.141815592
7742.0,7742.0,1.67424E-4,58.107454984,0.548213161
7743.0,7743.0,4.6348E-6,0.232744744,0.032499849
7744.0,7744.0,1.03808E-5,0.623283449,0.06997237
7745.0,7745.0,1.1252E-4,31.280824138,0.449190931
7746.0,7746.0,2.30094E-4,78.142852965,0.625138252
7747.0,7747.0,1.15993E-5,0.750283638,0.077548779
7748.0,7748.0,4.14104E-5,6.488505775,0.230845771
7749.0,7749.0,1.08349E-6,0.028893451,0.007791584
7750.0,7750.0,1.33039E-4,41.790296391,0.490892866
7751.0,7751.0,1.7674E-6,0.071597781,0.012647526
7752.0,7752.0,1.35797E-4,43.080517966,0.496023046
7753.0,7753.0,9.36716E-5,22.263544093,0.404372839
7754.0,7754.0,3.22113E-5,4.703124281,0.18927089
7755.0,7755.0,2.45596E-5,3.05520707,0.151103843
7756.0,7756.0,1.39075E-5,1.028791768,0.091567573
7757.0,7757.0,8.28452E-7,0.013951638,0.005968526
7758.0,7758.0,1.16046E-4,33.406962804,0.456835546
7759.0,7759.0,1.24688E-4,37.491177505,0.474706217
7760.0,7760.0,5.96626E-5,10.353240773,0.301878877
7761.0,7761.0,2.69254E-4,86.353076675,0.661185325
7762.0,7762.0,5.26249E-5,8.87148875,0.276101312
7763.0,7763.0,1.58959E-5,1.312056459,0.103306897
7764.0,7764.0,1.63486E-4,56.502753129,0.542311899
7765.0,7765.0,1.2732E-5,0.876847802,0.084481593
7766.0,7766.0,5.97864E-5,10.406992186,0.30231582
7767.0,7767.0,1.67931E-5,1.45790017,0.108504635
7768.0,7768.0,9.39889E-6,0.529214512,0.063775806
7769.0,7769.0,1.86792E-5,1.779854,0.119238627
7770.0,7770.0,9.32129E-5,22.020583789,0.403191043
7771.0,7771.0,1.06123E-5,0.650551672,0.071421344
7772.0,7772.0,1.33474E-4,42.003532823,0.491709302
7773.0,7773.0,1.92345E-4,67.782835134,0.58229945
7774.0,7774.0,5.57428E-7,0.003451957,0.004023805
7775.0,7775.0,8.61971E-5,18.854140712,0.38451299
7776.0,7776.0,1.37854E-5,1.014920355,0.09083661
7777.0,7777.0,1.18133E-4,34.344718302,0.461262255
7778.0,7778.0,1.71597E-4,59.768350785,0.554304207
7779.0,7779.0,1.94238E-5,1.920891436,0.123404985
7780.0,7780.0,6.74564E-6,0.369264025,0.046611456
7781.0,7781.0,5.12577E-6,0.265005284,0.035819322
7782.0,7782.0,1.05592E-4,27.75987475,0.433523552
7783.0,7783.0,1.06311E-4,28.151767343,0.435189651
7784.0,7784.0,1.58756E-4,54.311113894,0.535016611
7785.0,7785.0,8.19302E-5,17.192256083,0.372570474
7786.0,7786.0,1.9322E-4,68.033458891,0.58340278
7787.0,7787.0,2.10151E-4,73.301137098,0.603663769
7788.0,7788.0,1.68369E-4,58.527354329,0.549607061
7789.0,7789.0,7.73297E-5,15.604049823,0.359163851
7790.0,7790.0,1.04518E-5,0.634748736,0.070417
7791.0,7791.0,1.09088E-4,29.540514113,0.441538063
7792.0,7792.0,2.53466E-5,3.2445734,0.155194374
7793.0,7793.0,2.07022E-4,72.487453186,0.60006836
7794.0,7794.0,1.71712E-4,59.819849227,0.554469663
7795.0,7795.0,5.09725E-6,0.263982568,0.035627074
7796.0,7796.0,3.021E-4,90.999703852,0.686473845
7797.0,7797.0,1.00805E-4,25.427714924,0.422167731
7798.0,7798.0,1.23821E-4,37.118203703,0.472968232
7799.0,7799.0,7.90041E-5,16.105274414,0.364109104
7800.0,7800.0,3.55583E-6,0.166904313,0.025124082
7801.0,7801.0,5.89384E-6,0.312097989,0.040966768
7802.0,7802.0,7.06831E-5,13.566076586,0.338750585
7803.0,7803.0,7.55075E-5,15.09988754,0.353694079
7804.0,7804.0,1.26972E-4,38.673962764,0.479234497
7805.0,7805.0,1.22837E-4,36.625022364,0.470978398
7806.0,7806.0,2.34711E-5,2.834584294,0.145380201
7807.0,7807.0,1.51676E-4,50.789251655,0.523650307
7808.0,7808.0,2.46417E-4,82.113427215,0.641056018
7809.0,7809.0,2.48722E-4,82.584103013,0.643195964
7810.0,7810.0,9.41416E-6,0.530155928,0.063872782
7811.0,7811.0,1.07225E-4,28.621642772,0.437295722
7812.0,7812.0,2.2097E-5,2.531619896,0.138044297
7813.0,7813.0,1.08555E-4,29.279300421,0.440331219
7814.0,7814.0,9.57688E-5,23.097458065,0.409716994
7815.0,7815.0,7.1375E-5,13.786313683,0.340936227
7816.0,7816.0,1.933E-5,1.903458156,0.122882192
7817.0,7817.0,2.71194E-5,3.666207079,0.164266136
7818.0,7818.0,4.95997E-5,8.135201142,0.264426174
7819.0,7819.0,1.04821E-4,27.412547828,0.431724325
7820.0,7820.0,2.72417E-5,3.70152382,0.16488472
7821.0,7821.0,1.44229E-4,47.568972215,0.511079888
7822.0,7822.0,3.46211E-6,0.161634228,0.024478113
7823.0,7823.0,9.35134E-5,22.188659397,0.40396579
7824.0,7824.0,2.96794E-4,90.489966238,0.682647131
7825.0,7825.0,2.67785E-4,86.1917403,0.659959377
7826.0,7826.0,2.33423E-4,79.116643405,0.628498488
7827.0,7827.0,1.27206E-5,0.874301784,0.084412632
7828.0,7828.0,2.87479E-5,4.036348623,0.172429235
7829.0,7829.0,5.48686E-5,9.274587553,0.2845237
7830.0,7830.0,4.1263E-5,6.467837064,0.23021352
7831.0,7831.0,9.39345E-7,0.020584646,0.006762039
7832.0,7832.0,1.70645E-4,59.289116916,0.55292965
7833.0,7833.0,2.7812E-5,3.855478476,0.167757486
7834.0,7834.0,1.79545E-4,63.242893232,0.565460053
7835.0,7835.0,9.3251E-5,22.048555816,0.403289398
7836.0,7836.0,4.18724E-6,0.204518335,0.029453921
7837.0,7837.0,1.30348E-4,40.500475515,0.48578782
7838.0,7838.0,6.12605E-6,0.330691471,0.042512167
7839.0,7839.0,7.37063E-5,14.584715003,0.348194662
7840.0,7840.0,1.02356E-4,26.117817594,0.425896898
7841.0,7841.0,1.23624E-4,37.031603002,0.472570054
7842.0,7842.0,8.6671E-5,19.044429154,0.38581126
7843.0,7843.0,1.22242E-4,36.269580477,0.469769344
7844.0,7844.0,1.36291E-6,0.047395154,0.009781357
7845.0,7845.0,2.61739E-5,3.458370623,0.159452361
7846.0,7846.0,2.09803E-4,73.238116508,0.603267463
7847.0,7847.0,1.65128E-4,57.159746812,0.544791898
7848.0,7848.0,8.46433E-5,18.324690996,0.380217178
7849.0,7849.0,3.26568E-5,4.794016117,0.191387412
7850.0,7850.0,1.61628E-4,55.641292496,0.539474494
7851.0,7851.0,5.24726E-5,8.834679811,0.275522506
7852.0,7852.0,1.32957E-4,41.737094583,0.490738972
7853.0,7853.0,4.00091E-5,6.199813222,0.22479038
7854.0,7854.0,2.00339E-5,2.058867622,0.126789521
7855.0,7855.0,8.16461E-5,17.077726152,0.371758738
7856.0,7856.0,4.41076E-5,7.022054257,0.242239648
7857.0,7857.0,1.26606E-4,38.458429152,0.478515183
7858.0,7858.0,1.92772E-4,67.917624841,0.582838489
7859.0,7859.0,1.91799E-5,1.870709009,0.122044345
7860.0,7860.0,5.79181E-5,9.924107455,0.295661727
7861.0,7861.0,7.36062E-5,14.55523679,0.347886216
7862.0,7862.0,7.34712E-5,14.496405893,0.347469719
7863.0,7863.0,9.18755E-6,0.513411031,0.062431307
7864.0,7864.0,1.62534E-4,56.078752834,0.540862208
7865.0,7865.0,1.6808E-5,1.459580974,0.108590911
7866.0,7866.0,8.79111E-5,19.629252312,0.389183233
7867.0,7867.0,2.71745E-5,3.693353512,0.164544594
7868.0,7868.0,9.27172E-5,21.704558739,0.401908647
7869.0,7869.0,1.1106E-4,30.453697467,0.445962189
7870.0,7870.0,1.21361E-4,35.782170501,0.467968403
7871.0,7871.0,1.18778E-4,34.652746024,0.462616025
7872.0,7872.0,6.28808E-5,11.285514365,0.31306449
7873.0,7873.0,1.07752E-4,28.901163087,0.438503457
7874.0,7874.0,1.31569E-4,41.168474416,0.488116274
7875.0,7875.0,1.77699E-5,1.639322043,0.114095944
7876.0,7876.0,1.35038E-4,42.741862708,0.49462192
7877.0,7877.0,3.84216E-5,5.918101789,0.21781364
7878.0,7878.0,4.15352E-5,6.521688291,0.231380563
7879.0,7879.0,8.1632E-5,17.061397108,0.371718464
7880.0,7880.0,1.53021E-5,1.220205798,0.099833133
7881.0,7881.0,3.81766E-4,95.447161159,0.73453136
7882.0,7882.0,1.37127E-5,1.006671021,0.090400576
7883.0,7883.0,7.60669E-7,0.010847946,0.005482865
7884.0,7884.0,1.23476E-4,36.957474071,0.472271037
7885.0,7885.0,1.52037E-4,51.017088218,0.524243134
